Date,Year,Quarter,Month,Month_Number,Month_Name,Month_Short,Year_Month,Day_of_Month,Day_Name,Day_of_Week,Is_Weekend
2025-04-28,2025,Q2,4,4,April,Apr,2025-04,28,Monday,1,Weekday
2025-04-29,2025,Q2,4,4,April,Apr,2025-04,29,Tuesday,2,Weekday
2025-04-30,2025,Q2,4,4,April,Apr,2025-04,30,Wednesday,3,Weekday
2025-05-01,2025,Q2,5,5,May,May,2025-05,1,Thursday,4,Weekday
2025-05-02,2025,Q2,5,5,May,May,2025-05,2,Friday,5,Weekday
2025-05-03,2025,Q2,5,5,May,May,2025-05,3,Saturday,6,Weekend
2025-05-04,2025,Q2,5,5,May,May,2025-05,4,Sunday,7,Weekend
2025-05-05,2025,Q2,5,5,May,May,2025-05,5,Monday,1,Weekday
2025-05-06,2025,Q2,5,5,May,May,2025-05,6,Tuesday,2,Weekday
2025-05-07,2025,Q2,5,5,May,May,2025-05,7,Wednesday,3,Weekday
2025-05-08,2025,Q2,5,5,May,May,2025-05,8,Thursday,4,Weekday
2025-05-09,2025,Q2,5,5,May,May,2025-05,9,Friday,5,Weekday
2025-05-10,2025,Q2,5,5,May,May,2025-05,10,Saturday,6,Weekend
2025-05-11,2025,Q2,5,5,May,May,2025-05,11,Sunday,7,Weekend
2025-05-12,2025,Q2,5,5,May,May,2025-05,12,Monday,1,Weekday
2025-05-13,2025,Q2,5,5,May,May,2025-05,13,Tuesday,2,Weekday
2025-05-14,2025,Q2,5,5,May,May,2025-05,14,Wednesday,3,Weekday
2025-05-15,2025,Q2,5,5,May,May,2025-05,15,Thursday,4,Weekday
2025-05-16,2025,Q2,5,5,May,May,2025-05,16,Friday,5,Weekday
2025-05-17,2025,Q2,5,5,May,May,2025-05,17,Saturday,6,Weekend
2025-05-18,2025,Q2,5,5,May,May,2025-05,18,Sunday,7,Weekend
2025-05-19,2025,Q2,5,5,May,May,2025-05,19,Monday,1,Weekday
2025-05-20,2025,Q2,5,5,May,May,2025-05,20,Tuesday,2,Weekday
2025-05-21,2025,Q2,5,5,May,May,2025-05,21,Wednesday,3,Weekday
2025-05-22,2025,Q2,5,5,May,May,2025-05,22,Thursday,4,Weekday
2025-05-23,2025,Q2,5,5,May,May,2025-05,23,Friday,5,Weekday
2025-05-24,2025,Q2,5,5,May,May,2025-05,24,Saturday,6,Weekend
2025-05-25,2025,Q2,5,5,May,May,2025-05,25,Sunday,7,Weekend
2025-05-26,2025,Q2,5,5,May,May,2025-05,26,Monday,1,Weekday
2025-05-27,2025,Q2,5,5,May,May,2025-05,27,Tuesday,2,Weekday
2025-05-28,2025,Q2,5,5,May,May,2025-05,28,Wednesday,3,Weekday
2025-05-29,2025,Q2,5,5,May,May,2025-05,29,Thursday,4,Weekday
2025-05-30,2025,Q2,5,5,May,May,2025-05,30,Friday,5,Weekday
2025-05-31,2025,Q2,5,5,May,May,2025-05,31,Saturday,6,Weekend
2025-06-01,2025,Q2,6,6,June,Jun,2025-06,1,Sunday,7,Weekend
2025-06-02,2025,Q2,6,6,June,Jun,2025-06,2,Monday,1,Weekday
2025-06-03,2025,Q2,6,6,June,Jun,2025-06,3,Tuesday,2,Weekday
2025-06-04,2025,Q2,6,6,June,Jun,2025-06,4,Wednesday,3,Weekday
2025-06-05,2025,Q2,6,6,June,Jun,2025-06,5,Thursday,4,Weekday
2025-06-06,2025,Q2,6,6,June,Jun,2025-06,6,Friday,5,Weekday
2025-06-07,2025,Q2,6,6,June,Jun,2025-06,7,Saturday,6,Weekend
2025-06-08,2025,Q2,6,6,June,Jun,2025-06,8,Sunday,7,Weekend
2025-06-09,2025,Q2,6,6,June,Jun,2025-06,9,Monday,1,Weekday
2025-06-10,2025,Q2,6,6,June,Jun,2025-06,10,Tuesday,2,Weekday
2025-06-11,2025,Q2,6,6,June,Jun,2025-06,11,Wednesday,3,Weekday
2025-06-12,2025,Q2,6,6,June,Jun,2025-06,12,Thursday,4,Weekday
2025-06-13,2025,Q2,6,6,June,Jun,2025-06,13,Friday,5,Weekday
2025-06-14,2025,Q2,6,6,June,Jun,2025-06,14,Saturday,6,Weekend
2025-06-15,2025,Q2,6,6,June,Jun,2025-06,15,Sunday,7,Weekend
2025-06-16,2025,Q2,6,6,June,Jun,2025-06,16,Monday,1,Weekday
2025-06-17,2025,Q2,6,6,June,Jun,2025-06,17,Tuesday,2,Weekday
2025-06-18,2025,Q2,6,6,June,Jun,2025-06,18,Wednesday,3,Weekday
2025-06-19,2025,Q2,6,6,June,Jun,2025-06,19,Thursday,4,Weekday
2025-06-20,2025,Q2,6,6,June,Jun,2025-06,20,Friday,5,Weekday
2025-06-21,2025,Q2,6,6,June,Jun,2025-06,21,Saturday,6,Weekend
2025-06-22,2025,Q2,6,6,June,Jun,2025-06,22,Sunday,7,Weekend
2025-06-23,2025,Q2,6,6,June,Jun,2025-06,23,Monday,1,Weekday
2025-06-24,2025,Q2,6,6,June,Jun,2025-06,24,Tuesday,2,Weekday
2025-06-25,2025,Q2,6,6,June,Jun,2025-06,25,Wednesday,3,Weekday
2025-06-26,2025,Q2,6,6,June,Jun,2025-06,26,Thursday,4,Weekday
2025-06-27,2025,Q2,6,6,June,Jun,2025-06,27,Friday,5,Weekday
2025-06-28,2025,Q2,6,6,June,Jun,2025-06,28,Saturday,6,Weekend
2025-06-29,2025,Q2,6,6,June,Jun,2025-06,29,Sunday,7,Weekend
2025-06-30,2025,Q2,6,6,June,Jun,2025-06,30,Monday,1,Weekday
2025-07-01,2025,Q3,7,7,July,Jul,2025-07,1,Tuesday,2,Weekday
2025-07-02,2025,Q3,7,7,July,Jul,2025-07,2,Wednesday,3,Weekday
2025-07-03,2025,Q3,7,7,July,Jul,2025-07,3,Thursday,4,Weekday
2025-07-04,2025,Q3,7,7,July,Jul,2025-07,4,Friday,5,Weekday
2025-07-05,2025,Q3,7,7,July,Jul,2025-07,5,Saturday,6,Weekend
2025-07-06,2025,Q3,7,7,July,Jul,2025-07,6,Sunday,7,Weekend
2025-07-07,2025,Q3,7,7,July,Jul,2025-07,7,Monday,1,Weekday
2025-07-08,2025,Q3,7,7,July,Jul,2025-07,8,Tuesday,2,Weekday
2025-07-09,2025,Q3,7,7,July,Jul,2025-07,9,Wednesday,3,Weekday
2025-07-10,2025,Q3,7,7,July,Jul,2025-07,10,Thursday,4,Weekday
2025-07-11,2025,Q3,7,7,July,Jul,2025-07,11,Friday,5,Weekday
2025-07-12,2025,Q3,7,7,July,Jul,2025-07,12,Saturday,6,Weekend
2025-07-13,2025,Q3,7,7,July,Jul,2025-07,13,Sunday,7,Weekend
2025-07-14,2025,Q3,7,7,July,Jul,2025-07,14,Monday,1,Weekday
2025-07-15,2025,Q3,7,7,July,Jul,2025-07,15,Tuesday,2,Weekday
2025-07-16,2025,Q3,7,7,July,Jul,2025-07,16,Wednesday,3,Weekday
2025-07-17,2025,Q3,7,7,July,Jul,2025-07,17,Thursday,4,Weekday
2025-07-18,2025,Q3,7,7,July,Jul,2025-07,18,Friday,5,Weekday
2025-07-19,2025,Q3,7,7,July,Jul,2025-07,19,Saturday,6,Weekend
2025-07-20,2025,Q3,7,7,July,Jul,2025-07,20,Sunday,7,Weekend
2025-07-21,2025,Q3,7,7,July,Jul,2025-07,21,Monday,1,Weekday
2025-07-22,2025,Q3,7,7,July,Jul,2025-07,22,Tuesday,2,Weekday
2025-07-23,2025,Q3,7,7,July,Jul,2025-07,23,Wednesday,3,Weekday
2025-07-24,2025,Q3,7,7,July,Jul,2025-07,24,Thursday,4,Weekday
2025-07-25,2025,Q3,7,7,July,Jul,2025-07,25,Friday,5,Weekday
2025-07-26,2025,Q3,7,7,July,Jul,2025-07,26,Saturday,6,Weekend
2025-07-27,2025,Q3,7,7,July,Jul,2025-07,27,Sunday,7,Weekend
2025-07-28,2025,Q3,7,7,July,Jul,2025-07,28,Monday,1,Weekday
2025-07-29,2025,Q3,7,7,July,Jul,2025-07,29,Tuesday,2,Weekday
2025-07-30,2025,Q3,7,7,July,Jul,2025-07,30,Wednesday,3,Weekday
2025-07-31,2025,Q3,7,7,July,Jul,2025-07,31,Thursday,4,Weekday
2025-08-01,2025,Q3,8,8,August,Aug,2025-08,1,Friday,5,Weekday
2025-08-02,2025,Q3,8,8,August,Aug,2025-08,2,Saturday,6,Weekend
2025-08-03,2025,Q3,8,8,August,Aug,2025-08,3,Sunday,7,Weekend
2025-08-04,2025,Q3,8,8,August,Aug,2025-08,4,Monday,1,Weekday
2025-08-05,2025,Q3,8,8,August,Aug,2025-08,5,Tuesday,2,Weekday
2025-08-06,2025,Q3,8,8,August,Aug,2025-08,6,Wednesday,3,Weekday
2025-08-07,2025,Q3,8,8,August,Aug,2025-08,7,Thursday,4,Weekday
2025-08-08,2025,Q3,8,8,August,Aug,2025-08,8,Friday,5,Weekday
2025-08-09,2025,Q3,8,8,August,Aug,2025-08,9,Saturday,6,Weekend
2025-08-10,2025,Q3,8,8,August,Aug,2025-08,10,Sunday,7,Weekend
2025-08-11,2025,Q3,8,8,August,Aug,2025-08,11,Monday,1,Weekday
2025-08-12,2025,Q3,8,8,August,Aug,2025-08,12,Tuesday,2,Weekday
2025-08-13,2025,Q3,8,8,August,Aug,2025-08,13,Wednesday,3,Weekday
2025-08-14,2025,Q3,8,8,August,Aug,2025-08,14,Thursday,4,Weekday
2025-08-15,2025,Q3,8,8,August,Aug,2025-08,15,Friday,5,Weekday
2025-08-16,2025,Q3,8,8,August,Aug,2025-08,16,Saturday,6,Weekend
2025-08-17,2025,Q3,8,8,August,Aug,2025-08,17,Sunday,7,Weekend
2025-08-18,2025,Q3,8,8,August,Aug,2025-08,18,Monday,1,Weekday
2025-08-19,2025,Q3,8,8,August,Aug,2025-08,19,Tuesday,2,Weekday
2025-08-20,2025,Q3,8,8,August,Aug,2025-08,20,Wednesday,3,Weekday
2025-08-21,2025,Q3,8,8,August,Aug,2025-08,21,Thursday,4,Weekday
2025-08-22,2025,Q3,8,8,August,Aug,2025-08,22,Friday,5,Weekday
2025-08-23,2025,Q3,8,8,August,Aug,2025-08,23,Saturday,6,Weekend
2025-08-24,2025,Q3,8,8,August,Aug,2025-08,24,Sunday,7,Weekend
2025-08-25,2025,Q3,8,8,August,Aug,2025-08,25,Monday,1,Weekday
2025-08-26,2025,Q3,8,8,August,Aug,2025-08,26,Tuesday,2,Weekday
2025-08-27,2025,Q3,8,8,August,Aug,2025-08,27,Wednesday,3,Weekday
2025-08-28,2025,Q3,8,8,August,Aug,2025-08,28,Thursday,4,Weekday
2025-08-29,2025,Q3,8,8,August,Aug,2025-08,29,Friday,5,Weekday
2025-08-30,2025,Q3,8,8,August,Aug,2025-08,30,Saturday,6,Weekend
2025-08-31,2025,Q3,8,8,August,Aug,2025-08,31,Sunday,7,Weekend
2025-09-01,2025,Q3,9,9,September,Sep,2025-09,1,Monday,1,Weekday
2025-09-02,2025,Q3,9,9,September,Sep,2025-09,2,Tuesday,2,Weekday
2025-09-03,2025,Q3,9,9,September,Sep,2025-09,3,Wednesday,3,Weekday
2025-09-04,2025,Q3,9,9,September,Sep,2025-09,4,Thursday,4,Weekday
2025-09-05,2025,Q3,9,9,September,Sep,2025-09,5,Friday,5,Weekday
2025-09-06,2025,Q3,9,9,September,Sep,2025-09,6,Saturday,6,Weekend
2025-09-07,2025,Q3,9,9,September,Sep,2025-09,7,Sunday,7,Weekend
2025-09-08,2025,Q3,9,9,September,Sep,2025-09,8,Monday,1,Weekday
2025-09-09,2025,Q3,9,9,September,Sep,2025-09,9,Tuesday,2,Weekday
2025-09-10,2025,Q3,9,9,September,Sep,2025-09,10,Wednesday,3,Weekday
2025-09-11,2025,Q3,9,9,September,Sep,2025-09,11,Thursday,4,Weekday
2025-09-12,2025,Q3,9,9,September,Sep,2025-09,12,Friday,5,Weekday
2025-09-13,2025,Q3,9,9,September,Sep,2025-09,13,Saturday,6,Weekend
2025-09-14,2025,Q3,9,9,September,Sep,2025-09,14,Sunday,7,Weekend
2025-09-15,2025,Q3,9,9,September,Sep,2025-09,15,Monday,1,Weekday
2025-09-16,2025,Q3,9,9,September,Sep,2025-09,16,Tuesday,2,Weekday
2025-09-17,2025,Q3,9,9,September,Sep,2025-09,17,Wednesday,3,Weekday
2025-09-18,2025,Q3,9,9,September,Sep,2025-09,18,Thursday,4,Weekday
2025-09-19,2025,Q3,9,9,September,Sep,2025-09,19,Friday,5,Weekday
2025-09-20,2025,Q3,9,9,September,Sep,2025-09,20,Saturday,6,Weekend
2025-09-21,2025,Q3,9,9,September,Sep,2025-09,21,Sunday,7,Weekend
2025-09-22,2025,Q3,9,9,September,Sep,2025-09,22,Monday,1,Weekday
2025-09-23,2025,Q3,9,9,September,Sep,2025-09,23,Tuesday,2,Weekday
2025-09-24,2025,Q3,9,9,September,Sep,2025-09,24,Wednesday,3,Weekday
2025-09-25,2025,Q3,9,9,September,Sep,2025-09,25,Thursday,4,Weekday
2025-09-26,2025,Q3,9,9,September,Sep,2025-09,26,Friday,5,Weekday
2025-09-27,2025,Q3,9,9,September,Sep,2025-09,27,Saturday,6,Weekend
2025-09-28,2025,Q3,9,9,September,Sep,2025-09,28,Sunday,7,Weekend
2025-09-29,2025,Q3,9,9,September,Sep,2025-09,29,Monday,1,Weekday
2025-09-30,2025,Q3,9,9,September,Sep,2025-09,30,Tuesday,2,Weekday
2025-10-01,2025,Q4,10,10,October,Oct,2025-10,1,Wednesday,3,Weekday
2025-10-02,2025,Q4,10,10,October,Oct,2025-10,2,Thursday,4,Weekday
2025-10-03,2025,Q4,10,10,October,Oct,2025-10,3,Friday,5,Weekday
2025-10-04,2025,Q4,10,10,October,Oct,2025-10,4,Saturday,6,Weekend
2025-10-05,2025,Q4,10,10,October,Oct,2025-10,5,Sunday,7,Weekend
2025-10-06,2025,Q4,10,10,October,Oct,2025-10,6,Monday,1,Weekday
2025-10-07,2025,Q4,10,10,October,Oct,2025-10,7,Tuesday,2,Weekday
2025-10-08,2025,Q4,10,10,October,Oct,2025-10,8,Wednesday,3,Weekday
2025-10-09,2025,Q4,10,10,October,Oct,2025-10,9,Thursday,4,Weekday
2025-10-10,2025,Q4,10,10,October,Oct,2025-10,10,Friday,5,Weekday
2025-10-11,2025,Q4,10,10,October,Oct,2025-10,11,Saturday,6,Weekend
2025-10-12,2025,Q4,10,10,October,Oct,2025-10,12,Sunday,7,Weekend
2025-10-13,2025,Q4,10,10,October,Oct,2025-10,13,Monday,1,Weekday
2025-10-14,2025,Q4,10,10,October,Oct,2025-10,14,Tuesday,2,Weekday
2025-10-15,2025,Q4,10,10,October,Oct,2025-10,15,Wednesday,3,Weekday
2025-10-16,2025,Q4,10,10,October,Oct,2025-10,16,Thursday,4,Weekday
2025-10-17,2025,Q4,10,10,October,Oct,2025-10,17,Friday,5,Weekday
2025-10-18,2025,Q4,10,10,October,Oct,2025-10,18,Saturday,6,Weekend
2025-10-19,2025,Q4,10,10,October,Oct,2025-10,19,Sunday,7,Weekend
2025-10-20,2025,Q4,10,10,October,Oct,2025-10,20,Monday,1,Weekday
2025-10-21,2025,Q4,10,10,October,Oct,2025-10,21,Tuesday,2,Weekday
2025-10-22,2025,Q4,10,10,October,Oct,2025-10,22,Wednesday,3,Weekday
2025-10-23,2025,Q4,10,10,October,Oct,2025-10,23,Thursday,4,Weekday
2025-10-24,2025,Q4,10,10,October,Oct,2025-10,24,Friday,5,Weekday
2025-10-25,2025,Q4,10,10,October,Oct,2025-10,25,Saturday,6,Weekend
2025-10-26,2025,Q4,10,10,October,Oct,2025-10,26,Sunday,7,Weekend
2025-10-27,2025,Q4,10,10,October,Oct,2025-10,27,Monday,1,Weekday
2025-10-28,2025,Q4,10,10,October,Oct,2025-10,28,Tuesday,2,Weekday
2025-10-29,2025,Q4,10,10,October,Oct,2025-10,29,Wednesday,3,Weekday
2025-10-30,2025,Q4,10,10,October,Oct,2025-10,30,Thursday,4,Weekday
2025-10-31,2025,Q4,10,10,October,Oct,2025-10,31,Friday,5,Weekday
2025-11-01,2025,Q4,11,11,November,Nov,2025-11,1,Saturday,6,Weekend
2025-11-02,2025,Q4,11,11,November,Nov,2025-11,2,Sunday,7,Weekend
2025-11-03,2025,Q4,11,11,November,Nov,2025-11,3,Monday,1,Weekday
2025-11-04,2025,Q4,11,11,November,Nov,2025-11,4,Tuesday,2,Weekday
2025-11-05,2025,Q4,11,11,November,Nov,2025-11,5,Wednesday,3,Weekday
2025-11-06,2025,Q4,11,11,November,Nov,2025-11,6,Thursday,4,Weekday
2025-11-07,2025,Q4,11,11,November,Nov,2025-11,7,Friday,5,Weekday
2025-11-08,2025,Q4,11,11,November,Nov,2025-11,8,Saturday,6,Weekend
2025-11-09,2025,Q4,11,11,November,Nov,2025-11,9,Sunday,7,Weekend
2025-11-10,2025,Q4,11,11,November,Nov,2025-11,10,Monday,1,Weekday
2025-11-11,2025,Q4,11,11,November,Nov,2025-11,11,Tuesday,2,Weekday
2025-11-12,2025,Q4,11,11,November,Nov,2025-11,12,Wednesday,3,Weekday
2025-11-13,2025,Q4,11,11,November,Nov,2025-11,13,Thursday,4,Weekday
2025-11-14,2025,Q4,11,11,November,Nov,2025-11,14,Friday,5,Weekday
2025-11-15,2025,Q4,11,11,November,Nov,2025-11,15,Saturday,6,Weekend
2025-11-16,2025,Q4,11,11,November,Nov,2025-11,16,Sunday,7,Weekend
2025-11-17,2025,Q4,11,11,November,Nov,2025-11,17,Monday,1,Weekday
2025-11-18,2025,Q4,11,11,November,Nov,2025-11,18,Tuesday,2,Weekday
2025-11-19,2025,Q4,11,11,November,Nov,2025-11,19,Wednesday,3,Weekday
2025-11-20,2025,Q4,11,11,November,Nov,2025-11,20,Thursday,4,Weekday
2025-11-21,2025,Q4,11,11,November,Nov,2025-11,21,Friday,5,Weekday
2025-11-22,2025,Q4,11,11,November,Nov,2025-11,22,Saturday,6,Weekend
2025-11-23,2025,Q4,11,11,November,Nov,2025-11,23,Sunday,7,Weekend
2025-11-24,2025,Q4,11,11,November,Nov,2025-11,24,Monday,1,Weekday
2025-11-25,2025,Q4,11,11,November,Nov,2025-11,25,Tuesday,2,Weekday
2025-11-26,2025,Q4,11,11,November,Nov,2025-11,26,Wednesday,3,Weekday
2025-11-27,2025,Q4,11,11,November,Nov,2025-11,27,Thursday,4,Weekday
2025-11-28,2025,Q4,11,11,November,Nov,2025-11,28,Friday,5,Weekday
2025-11-29,2025,Q4,11,11,November,Nov,2025-11,29,Saturday,6,Weekend
2025-11-30,2025,Q4,11,11,November,Nov,2025-11,30,Sunday,7,Weekend
2025-12-01,2025,Q4,12,12,December,Dec,2025-12,1,Monday,1,Weekday
2025-12-02,2025,Q4,12,12,December,Dec,2025-12,2,Tuesday,2,Weekday
2025-12-03,2025,Q4,12,12,December,Dec,2025-12,3,Wednesday,3,Weekday
2025-12-04,2025,Q4,12,12,December,Dec,2025-12,4,Thursday,4,Weekday
2025-12-05,2025,Q4,12,12,December,Dec,2025-12,5,Friday,5,Weekday
2025-12-06,2025,Q4,12,12,December,Dec,2025-12,6,Saturday,6,Weekend
2025-12-07,2025,Q4,12,12,December,Dec,2025-12,7,Sunday,7,Weekend
2025-12-08,2025,Q4,12,12,December,Dec,2025-12,8,Monday,1,Weekday
2025-12-09,2025,Q4,12,12,December,Dec,2025-12,9,Tuesday,2,Weekday
2025-12-10,2025,Q4,12,12,December,Dec,2025-12,10,Wednesday,3,Weekday
2025-12-11,2025,Q4,12,12,December,Dec,2025-12,11,Thursday,4,Weekday
2025-12-12,2025,Q4,12,12,December,Dec,2025-12,12,Friday,5,Weekday
2025-12-13,2025,Q4,12,12,December,Dec,2025-12,13,Saturday,6,Weekend
2025-12-14,2025,Q4,12,12,December,Dec,2025-12,14,Sunday,7,Weekend
2025-12-15,2025,Q4,12,12,December,Dec,2025-12,15,Monday,1,Weekday
2025-12-16,2025,Q4,12,12,December,Dec,2025-12,16,Tuesday,2,Weekday
2025-12-17,2025,Q4,12,12,December,Dec,2025-12,17,Wednesday,3,Weekday
2025-12-18,2025,Q4,12,12,December,Dec,2025-12,18,Thursday,4,Weekday
2025-12-19,2025,Q4,12,12,December,Dec,2025-12,19,Friday,5,Weekday
2025-12-20,2025,Q4,12,12,December,Dec,2025-12,20,Saturday,6,Weekend
2025-12-21,2025,Q4,12,12,December,Dec,2025-12,21,Sunday,7,Weekend
2025-12-22,2025,Q4,12,12,December,Dec,2025-12,22,Monday,1,Weekday
2025-12-23,2025,Q4,12,12,December,Dec,2025-12,23,Tuesday,2,Weekday
2025-12-24,2025,Q4,12,12,December,Dec,2025-12,24,Wednesday,3,Weekday
2025-12-25,2025,Q4,12,12,December,Dec,2025-12,25,Thursday,4,Weekday
2025-12-26,2025,Q4,12,12,December,Dec,2025-12,26,Friday,5,Weekday
2025-12-27,2025,Q4,12,12,December,Dec,2025-12,27,Saturday,6,Weekend
2025-12-28,2025,Q4,12,12,December,Dec,2025-12,28,Sunday,7,Weekend
2025-12-29,2025,Q4,12,12,December,Dec,2025-12,29,Monday,1,Weekday
2025-12-30,2025,Q4,12,12,December,Dec,2025-12,30,Tuesday,2,Weekday
2025-12-31,2025,Q4,12,12,December,Dec,2025-12,31,Wednesday,3,Weekday
